country_short,country,countrycode,Q2,Q7,Q9,Q10_PTV,Q13_left_right,party_name,party_name_eng,party_id,cmp_id,year,edate,votesh,fs_order
IE,7,1372,1402,1403,1402,Q10_2,Q13_2,Labour Party,Labour Party,703,53320,2002,2002-05-17,0.10772,1
IE,7,1372,1402,1403,1402,Q10_2,Q13_2,Labour Party,Labour Party,703,53320,2007,2007-05-24,0.10126,1
IE,7,1372,1402,1403,1402,Q10_2,Q13_2,Labour Party,Labour Party,703,53320,2011,2011-02-25,0.19447,1
IE,7,1372,1402,1403,1402,Q10_2,Q13_2,Labour Party,Labour Party,703,53320,2016,2016-02-26,0.06606,1
IE,7,1372,1403,1401,1403,Q10_3,Q13_3,Fianna Fáil,Soldiers of Destiny,701,53620,2002,2002-05-17,0.41485,1
IE,7,1372,1403,1401,1403,Q10_3,Q13_3,Fianna Fáil,Soldiers of Destiny,701,53620,2007,2007-05-24,0.41561,1
IE,7,1372,1403,1401,1403,Q10_3,Q13_3,Fianna Fáil,Soldiers of Destiny,701,53620,2011,2011-02-25,0.17446,1
IE,7,1372,1403,1401,1403,Q10_3,Q13_3,Fianna Fáil,Soldiers of Destiny,701,53620,2016,2016-02-26,0.2435,1
IE,7,1372,1404,1404,1404,Q10_4,Q13_4,Green Party,Green Party,704,,,,,
IE,7,1372,1405,1405,1405,Q10_5,Q13_5,Sinn Féin,Ourselves Alone,707,53951,2002,2002-05-17,0.06514,1
IE,7,1372,1405,1405,1405,Q10_5,Q13_5,Sinn Féin,Ourselves Alone,707,53951,2007,2007-05-24,0.06942,1
IE,7,1372,1405,1405,1405,Q10_5,Q13_5,Sinn Féin,Ourselves Alone,707,53951,2011,2011-02-25,0.0994,1
IE,7,1372,1405,1405,1405,Q10_5,Q13_5,Sinn Féin,Ourselves Alone,707,53951,2016,2016-02-26,0.13846,1
IE,7,1372,1406,1406,1407,Q10_6,Q13_6,Solidarity - People Before Profit/,Solidarity - People Before Profit/,709,,,,,
IE,7,1372,,1407,1410,"","",Social Democrats,Social Democrats,,,,,,
IE,7,1372,,1408,1409,"","",Independents 4 Change,Independents 4 Change,,,,,,
IE,7,1372,,1409,,"","",Independent,Independent,,,,,,
IE,7,1372,,,1406,"","",Socialist Party,Socialist Party,,,,,,
IE,7,1372,,,1411,"","",Independent,Independent,,,,,,
IE,7,1372,,,1408,"","",Independent Alliance,Independent Alliance,,,,,,
IT,8,1380,1501,1501,1501,Q10_1,Q13_1,Partito Democratico (PD),Democratic Party,837,32440,2008,2008-04-13,0.33163,1
IT,8,1380,1501,1501,1501,Q10_1,Q13_1,Partito Democratico (PD),Democratic Party,837,32440,2013,2013-02-24,0.25423,1
IT,8,1380,1501,1501,1501,Q10_1,Q13_1,Partito Democratico (PD),Democratic Party,837,32440,2018,2018-03-04,0.18981,1
IT,8,1380,1502,1502,1506,Q10_2,Q13_2,Forza Italia (Fi),Go Italy,815,32061,2008,2008-04-13,0.37217,1
IT,8,1380,1502,1502,1506,Q10_2,Q13_2,Forza Italia (Fi),Go Italy,815,32061,2013,2013-02-24,0.21566,1
IT,8,1380,1503,1503,1507,Q10_3,Q13_3,Lega Salvini Premier,Northern League,811,32720,2001,2001-05-13,0.0394,1
IT,8,1380,1503,1503,1507,Q10_3,Q13_3,Lega Salvini Premier,Northern League,811,32720,2006,2006-04-10,0.04581,1
IT,8,1380,1503,1503,1507,Q10_3,Q13_3,Lega Salvini Premier,Northern League,811,32720,2008,2008-04-13,0.08073,1
IT,8,1380,1503,1503,1507,Q10_3,Q13_3,Lega Salvini Premier,Northern League,811,32720,2013,2013-02-24,0.03861,1
IT,8,1380,1503,1503,1507,Q10_3,Q13_3,Lega Salvini Premier,Northern League,811,32720,2018,2018-03-04,0.17488,1
IT,8,1380,1504,1504,1508,Q10_4,Q13_4,Movimento 5 Stelle (MCS),Five Star Movement,845,32956,2013,2013-02-24,0.25555,1
IT,8,1380,1504,1504,1508,Q10_4,Q13_4,Movimento 5 Stelle (MCS),Five Star Movement,845,32956,2018,2018-03-04,0.32165,1
IT,8,1380,1505,1505,1502,Q10_5,Q13_5,Sinistra,Italian Left,838,32230,2013,2013-02-24,0.03204,1
IT,8,1380,1506,1506,1503,Q10_6,Q13_6,"""""+Europa""""",More Europe (+Europa),813,,,,,
IT,8,1380,1507,1507,1510,Q10_7,Q13_7,Fratelli d'Italia - Centrodestra Nazionale,Brothers of Italy - National Centre-right,844,32630,2013,2013-02-24,0.01958,1
IT,8,1380,1507,1507,1510,Q10_7,Q13_7,Fratelli d'Italia - Centrodestra Nazionale,Brothers of Italy - National Centre-right,844,32630,2018,2018-03-04,0.04201,1
IT,8,1380,,1508,,"","",FEDERAZIONE DEI VERDI,Federation of the Greens,,,,,,
IT,8,1380,,1509,1504,"","",Südtiroler Volkspartei (Partito popolare sudtirolese) (SVP),South Tyrol People's Party,,,,,,
IT,8,1380,,1510,,"","",POPOLARI PER L'ITALIA,Populars for Italy,,,,,,
IT,8,1380,,1511,,"","",Partito Comunista,Communist Party,,,,,,
IT,8,1380,,1512,,"","",Forza Nuova,New orice,,,,,,
IT,8,1380,,1513,,"","",Casa Pound,CasaPound Italy–United Right,,,,,,
IT,8,1380,,,1509,"","",Noi con L'Italia (Udc)_,Us with Italy_UDC,,,,,,
IT,8,1380,,,1505,"","",Italia Europa Insieme,Italy Europe Together,,,,,,
LV,24,1428,1606,1611,1604,Q10_1,Q13_1,Nacion?l? apvien?ba “Visu Latvijai!”-“T?vzemei un Br?v?bai/LNNK”,For Fatherland and Freedom - National Independence Movement of Latvia,2406,87723,2006,2006-10-07,0.06941,1
LV,24,1428,1603,1608,1602,Q10_2,Q13_2,Jaun? konservat?v? partija,New Conservative Party,2416,,,,,
LV,24,1428,1604,1609,1610,Q10_3,Q13_3,Att?st?bai/Par!,Development/For!,2417,,,,,
LV,24,1428,1602,1605,1615,Q10_4,Q13_4,Politisk? partija KPV LV,Who owns the state?,2415,,,,,
LV,24,1428,1605,1610,1609,Q10_5,Q13_5,“Saska?a” soci?ldemokr?tisk? partija,"Social Democratic Party """"Harmony""""",2410,,,,,
LV,24,1428,1601,1604,1616,Q10_6,Q13_6,Za?o un Zemnieku savien?ba,Green and Farmers' Union,2405,87110,2006,2006-10-07,0.16705,1
LV,24,1428,1601,1604,1616,Q10_6,Q13_6,Za?o un Zemnieku savien?ba,Green and Farmers' Union,2405,87110,2010,2010-10-02,0.20112,1
LV,24,1428,1601,1604,1616,Q10_6,Q13_6,Za?o un Zemnieku savien?ba,Green and Farmers' Union,2405,87110,2011,2011-09-17,0.12327,1
LV,24,1428,1601,1604,1616,Q10_6,Q13_6,Za?o un Zemnieku savien?ba,Green and Farmers' Union,2405,87110,2014,2014-10-04,0.19658,1
LV,24,1428,1601,1604,1616,Q10_6,Q13_6,Za?o un Zemnieku savien?ba,Green and Farmers' Union,2405,87110,2018,2018-10-06,0.09973,1
LV,24,1428,1607,1616,1613,Q10_7,Q13_7,Jaun? Vienot?ba,Unity,2412,,,,,
LV,24,1428,,1601,1601,"","",Latvijas Krievu savien?ba,Latvian Russian Union,,,,,,
LV,24,1428,,1602,1612,"","",Latviešu nacion?listi,Latvian Nationalists,,,,,,
LV,24,1428,,1603,1611,"","",Latvijas Re?ionu apvien?ba,Latvian Association of Regions,,,,,,
LV,24,1428,,1606,1605,"","",Progres?vie,Progressives,,,,,,
LV,24,1428,,1607,,"","",Jaun? Saska?a,New Harmony,,,,,,
LV,24,1428,,1612,1603,"","",R?c?bas partija,Action Party,,,,,,
LV,24,1428,,1613,1608,"","",Atmoda,Awakening,,,,,,
LV,24,1428,,1614,,"","",Centra partija,Center Party,,,,,,
LV,24,1428,,1615,1607,"","",Latvijas Soci?ldemokr?tisk? str?dnieku partija (LDSP),Latvian Social Democratic Workers' Party,,,,,,
LV,24,1428,,,1606,"","",Latvijas centrisk? partija,Latvian Centrist Party,,,,,,
LV,24,1428,,,1614,"","",Par Alternat?vu,For an Alterantive,,,,,,
LT,25,1440,1707,1701,1701,Q10_1,Q13_1,T?vyn?s s?junga – Lietuvos krikš?ionys demokratai (TS-LKD),Homeland Union - Lithuanian Christian Democrats,2506,88620,2004,2004-10-10,0.14754,1
LT,25,1440,1704,1703,1703,Q10_2,Q13_2,Lietuvos socialdemokrat? partija  (LSDP),Lithuanian Social Democratic Party,2501,88320,2008,2008-10-12,0.11716,1
LT,25,1440,1704,1703,1703,Q10_2,Q13_2,Lietuvos socialdemokrat? partija  (LSDP),Lithuanian Social Democratic Party,2501,88320,2012,2012-10-14,0.19176,1
LT,25,1440,1704,1703,1703,Q10_2,Q13_2,Lietuvos socialdemokrat? partija  (LSDP),Lithuanian Social Democratic Party,2501,88320,2016,2016-10-09,0.15038,1
LT,25,1440,1703,1706,1704,Q10_3,Q13_3,Lietuvos Respublikos liberal? s?j?dis  (LS),Liberal Movement,2518,88450,2008,2008-10-12,0.0573,1
LT,25,1440,1703,1706,1704,Q10_3,Q13_3,Lietuvos Respublikos liberal? s?j?dis  (LS),Liberal Movement,2518,88450,2012,2012-10-14,0.08953,1
LT,25,1440,1703,1706,1704,Q10_3,Q13_3,Lietuvos Respublikos liberal? s?j?dis  (LS),Liberal Movement,2518,88450,2016,2016-10-09,0.09449,1
LT,25,1440,1701,1705,1708,Q10_4,Q13_4,Darbo partija  (DP),Labour Party,2506,88620,2004,2004-10-10,0.14754,1
LT,25,1440,1706,1704,1706,Q10_5,Q13_5,Partija “Tvarka ir teisingumas”  (TT),Order and Justice,2516,88440,2004,2004-10-10,0.28439,1
LT,25,1440,1706,1704,1706,Q10_5,Q13_5,Partija “Tvarka ir teisingumas”  (TT),Order and Justice,2516,88440,2012,2012-10-14,0.20694,1
LT,25,1440,1706,1704,1706,Q10_5,Q13_5,Partija “Tvarka ir teisingumas”  (TT),Order and Justice,2516,88440,2016,2016-10-09,0.04883,1
LT,25,1440,1702,1707,1705,Q10_6,Q13_6,Lietuvos lenk? rinkim? akcija  - Krikš?ionišk? šeim? s?junga (LLRA),Election Action of Lithuania's Poles,2511,88951,2012,2012-10-14,0.06085,1
LT,25,1440,1702,1707,1705,Q10_6,Q13_6,Lietuvos lenk? rinkim? akcija  - Krikš?ionišk? šeim? s?junga (LLRA),Election Action of Lithuania's Poles,2511,88951,2016,2016-10-09,0.05718,1
LT,25,1440,1705,1702,1702,Q10_7,Q13_7,Lietuvos valstie?i? ir žali?j? s?junga (LVŽS),Lithuanian Peasant and Greens Union,2507,88820,2004,2004-10-10,0.066,1
LT,25,1440,1705,1702,1702,Q10_7,Q13_7,Lietuvos valstie?i? ir žali?j? s?junga (LVŽS),Lithuanian Peasant and Greens Union,2507,88820,2012,2012-10-14,0.0405,1
LT,25,1440,1705,1702,1702,Q10_7,Q13_7,Lietuvos valstie?i? ir žali?j? s?junga (LVŽS),Lithuanian Peasant and Greens Union,2507,88820,2016,2016-10-09,0.22452,1
LT,25,1440,,1708,1707,"","",Lietuvos centro partija (LCP),Lithuanian Centre Party,,,,,,
LT,25,1440,,1709,,"","",Lietuvos socialdemokrat? darbo partija (LSDDP),Social Democratic Labour Party of Lithuania,,,,,,
LT,25,1440,,1710,1709,"","",Lietuvos laisv?s s?junga (liberalai) (LLS),Lithuanian Freedom Union,,,,,,
LT,25,1440,,1711,1710,"","",Lietuvos žali?j? partija (LŽP),Lithuanian Green Party,,,,,,
LT,25,1440,,1712,,"","","Visuomeninis rinkim? komitetas „Prezidento Rolando Pakso jud?jimas""""","Public election committee """"Decisive Leap""""",,,,,,
LT,25,1440,,1713,,"","","Visuomeninis rinkim? komitetas „Aušros Maldeikien?s traukinys""""","Public election committee """"Aušra Maldeikien?'s Train"""" (VKM-AMT)",,,,,,
LT,25,1440,,1714,,"","","Visuomeninis rinkim? komitetas „Vytautas Radžvilas: susigr?žinkime valstyb?!""""","Public election committee """"Vytautas Radžvilas: Recover the State!""""",,,,,,
LT,25,1440,,1715,,"","","Visuomeninis rinkim? komitetas „Stipri Lietuva vieningoje Europoje""""","Public election committee """"Strong Lithuania in United Europe""""",,,,,,
LT,25,1440,,1716,,"","","Visuomeninis rinkim? komitetas „Lemiamas šuolis""""","Public election committee """"Decisive Leap""""",,,,,,
LT,25,1440,,,1711,"","","Politin? partija """"Lietuvos s?rašas""""","Political Party """"Lithuanian List""""",,,,,,
LT,25,1440,,,1712,"","",Lietuvos liaudies partija,Lithuanian People's Party,,,,,,
LT,25,1440,,,1713,"","","S. Buškevi?iaus ir Tautinink? koalicija „Prieš korupcij? ir skurd?"""" (Partija „Jaunoji Lietuva"""", Tautinink? s",Anti-corruption coalition of Kristupas Krivickas and Naglis Puteikis,,,,,,
LT,25,1440,,,1714,"","","""""Dr?sos kelias"""" politin? partija",The Way of Courage,,,,,,
LU,38,1442,1801,1801,1801,Q10_1,Q13_1,Chrëschtlech Sozial Vollekspartei (CSV),Christian Social People's Party,3801,23520,2004,2004-06-13,0.36112,1
LU,38,1442,1801,1801,1801,Q10_1,Q13_1,Chrëschtlech Sozial Vollekspartei (CSV),Christian Social People's Party,3801,23520,2009,2009-06-07,0.38006,1
LU,38,1442,1801,1801,1801,Q10_1,Q13_1,Chrëschtlech Sozial Vollekspartei (CSV),Christian Social People's Party,3801,23520,2013,2013-10-20,0.33681,1
LU,38,1442,1802,1802,1802,Q10_2,Q13_2,Lëtzebuerger Sozialistesch Aarbechterpartei (LSAP),Socialist Workers' Party,3804,23320,2004,2004-06-13,0.23373,1
LU,38,1442,1802,1802,1802,Q10_2,Q13_2,Lëtzebuerger Sozialistesch Aarbechterpartei (LSAP),Socialist Workers' Party,3804,23320,2009,2009-06-07,0.21548,1
LU,38,1442,1802,1802,1802,Q10_2,Q13_2,Lëtzebuerger Sozialistesch Aarbechterpartei (LSAP),Socialist Workers' Party,3804,23320,2013,2013-10-20,0.20282,1
LU,38,1442,1803,1803,1803,Q10_3,Q13_3,Demokratesch Partei (DP),Democratic Party,3803,23420,2004,2004-06-13,0.16048,1
LU,38,1442,1803,1803,1803,Q10_3,Q13_3,Demokratesch Partei (DP),Democratic Party,3803,23420,2009,2009-06-07,0.14973,1
LU,38,1442,1803,1803,1803,Q10_3,Q13_3,Demokratesch Partei (DP),Democratic Party,3803,23420,2013,2013-10-20,0.18246,1
LU,38,1442,1804,1804,1804,Q10_4,Q13_4,Déi Gréng,The Greens,3802,23113,2004,2004-06-13,0.1158,1
LU,38,1442,1804,1804,1804,Q10_4,Q13_4,Déi Gréng,The Greens,3802,23113,2009,2009-06-07,0.11704,1
LU,38,1442,1804,1804,1804,Q10_4,Q13_4,Déi Gréng,The Greens,3802,23113,2013,2013-10-20,0.1013,1
LU,38,1442,1805,1805,1807,Q10_5,Q13_5,Déi Lénk (DL ),The Left,3806,23230,2009,2009-06-07,0.03286,1
LU,38,1442,1805,1805,1807,Q10_5,Q13_5,Déi Lénk (DL ),The Left,3806,23230,2013,2013-10-20,0.04937,1
LU,38,1442,1806,1806,1806,Q10_6,Q13_6,Alternativ Demokratesch Reformpartei (ADR),Alternative Democratic Reform Party,3805,23951,2004,2004-06-13,0.09947,1
LU,38,1442,1806,1806,1806,Q10_6,Q13_6,Alternativ Demokratesch Reformpartei (ADR),Alternative Democratic Reform Party,3805,23951,2009,2009-06-07,0.08127,1
LU,38,1442,1806,1806,1806,Q10_6,Q13_6,Alternativ Demokratesch Reformpartei (ADR),Alternative Democratic Reform Party,3805,23951,2013,2013-10-20,0.06643,1
LU,38,1442,1807,1807,1805,Q10_7,Q13_7,Piratepartei (PPL),Pirate Party of Luxembourg,3807,,,,,
LU,38,1442,,1808,1809,"","",DK,The Left,,,,,,
LU,38,1442,,1809,,"","",VOLT,Volt Luxembourg,,,,,,
LU,38,1442,,,1808,"","",Kommunistesch Partei Lëtzebuerg,Communist Party,,,,,,
LU,38,1442,,,1810,"","",DEMOKRATIE,Democracy,,,,,,
MT,37,1470,1901,1901,1901,Q10_1,Q13_1,Partit Laburista,Labour Party,3701,54320,,,,
MT,37,1470,1902,1902,1902,Q10_2,Q13_2,Partit Nazzjonalista,Nationalist Party,3702,54620,,,,
MT,37,1470,1903,1903,1904,Q10_3,Q13_3,Alternattiva Demokratika,Democratic Alternative,,,,,,
MT,37,1470,1904,1904,,Q10_4,Q13_4,Partit Demokratiku,Democratic Party,,,,,,
MT,37,1470,1905,1905,,Q10_5,Q13_5,Imperu Ewropew,Imperium Europa,,,,,,
NL,10,1528,2001,2001,2001,Q10_1,Q13_1,VVD,People's Party for Freedom and Democracy,1003,22420,2002,2002-05-15,0.1544,1
NL,10,1528,2001,2001,2001,Q10_1,Q13_1,VVD,People's Party for Freedom and Democracy,1003,22420,2003,2003-01-22,0.1795,1
NL,10,1528,2001,2001,2001,Q10_1,Q13_1,VVD,People's Party for Freedom and Democracy,1003,22420,2006,2006-11-22,0.1467,1
NL,10,1528,2001,2001,2001,Q10_1,Q13_1,VVD,People's Party for Freedom and Democracy,1003,22420,2010,2010-06-09,0.2047,1
NL,10,1528,2001,2001,2001,Q10_1,Q13_1,VVD,People's Party for Freedom and Democracy,1003,22420,2012,2012-09-12,0.2658,1
NL,10,1528,2001,2001,2001,Q10_1,Q13_1,VVD,People's Party for Freedom and Democracy,1003,22420,2017,2017-03-15,0.21285,1
NL,10,1528,2002,2002,2002,Q10_2,Q13_2,PVV,Party of Freedom,1017,22722,2006,2006-11-22,0.0589,1
NL,10,1528,2002,2002,2002,Q10_2,Q13_2,PVV,Party of Freedom,1017,22722,2010,2010-06-09,0.1545,1
NL,10,1528,2002,2002,2002,Q10_2,Q13_2,PVV,Party of Freedom,1017,22722,2012,2012-09-12,0.10083,1
NL,10,1528,2002,2002,2002,Q10_2,Q13_2,PVV,Party of Freedom,1017,22722,2017,2017-03-15,0.13056,1
NL,10,1528,2003,2003,2003,Q10_3,Q13_3,CDA,Christian Democratic Appeal,1001,22521,2002,2002-05-15,0.2793,1
NL,10,1528,2003,2003,2003,Q10_3,Q13_3,CDA,Christian Democratic Appeal,1001,22521,2003,2003-01-22,0.2865,1
NL,10,1528,2003,2003,2003,Q10_3,Q13_3,CDA,Christian Democratic Appeal,1001,22521,2006,2006-11-22,0.26513,1
NL,10,1528,2003,2003,2003,Q10_3,Q13_3,CDA,Christian Democratic Appeal,1001,22521,2010,2010-06-09,0.1362,1
NL,10,1528,2003,2003,2003,Q10_3,Q13_3,CDA,Christian Democratic Appeal,1001,22521,2012,2012-09-12,0.08506,1
NL,10,1528,2003,2003,2003,Q10_3,Q13_3,CDA,Christian Democratic Appeal,1001,22521,2017,2017-03-15,0.12379,1
NL,10,1528,2004,2004,2004,Q10_4,Q13_4,D66,Democrats '66,1004,22330,2002,2002-05-15,0.051,1
NL,10,1528,2004,2004,2004,Q10_4,Q13_4,D66,Democrats '66,1004,22330,2003,2003-01-22,0.0408,1
NL,10,1528,2004,2004,2004,Q10_4,Q13_4,D66,Democrats '66,1004,22330,2006,2006-11-22,0.01964,1
NL,10,1528,2004,2004,2004,Q10_4,Q13_4,D66,Democrats '66,1004,22330,2010,2010-06-09,0.06943,1
NL,10,1528,2004,2004,2004,Q10_4,Q13_4,D66,Democrats '66,1004,22330,2012,2012-09-12,0.08033,1
NL,10,1528,2004,2004,2004,Q10_4,Q13_4,D66,Democrats '66,1004,22330,2017,2017-03-15,0.12227,1
NL,10,1528,2005,2005,2005,Q10_5,Q13_5,GroenLinks,Green Left,1005,22110,2002,2002-05-15,0.0695,1
NL,10,1528,2005,2005,2005,Q10_5,Q13_5,GroenLinks,Green Left,1005,22110,2003,2003-01-22,0.0513,1
NL,10,1528,2005,2005,2005,Q10_5,Q13_5,GroenLinks,Green Left,1005,22110,2006,2006-11-22,0.04605,1
NL,10,1528,2005,2005,2005,Q10_5,Q13_5,GroenLinks,Green Left,1005,22110,2010,2010-06-09,0.0667,1
NL,10,1528,2005,2005,2005,Q10_5,Q13_5,GroenLinks,Green Left,1005,22110,2012,2012-09-12,0.02333,1
NL,10,1528,2005,2005,2005,Q10_5,Q13_5,GroenLinks,Green Left,1005,22110,2017,2017-03-15,0.09125,1
NL,10,1528,2006,2006,2006,Q10_6,Q13_6,SP,Socialist Party,1014,22220,2002,2002-05-15,0.059,1
NL,10,1528,2006,2006,2006,Q10_6,Q13_6,SP,Socialist Party,1014,22220,2003,2003-01-22,0.0633,1
NL,10,1528,2006,2006,2006,Q10_6,Q13_6,SP,Socialist Party,1014,22220,2006,2006-11-22,0.16575,1
NL,10,1528,2006,2006,2006,Q10_6,Q13_6,SP,Socialist Party,1014,22220,2010,2010-06-09,0.0983,1
NL,10,1528,2006,2006,2006,Q10_6,Q13_6,SP,Socialist Party,1014,22220,2012,2012-09-12,0.09654,1
NL,10,1528,2006,2006,2006,Q10_6,Q13_6,SP,Socialist Party,1014,22220,2017,2017-03-15,0.09087,1
NL,10,1528,2007,2007,2007,Q10_7,Q13_7,PvdA,Labour Party,1002,22320,2002,2002-05-15,0.1511,1
NL,10,1528,2007,2007,2007,Q10_7,Q13_7,PvdA,Labour Party,1002,22320,2003,2003-01-22,0.2728,1
NL,10,1528,2007,2007,2007,Q10_7,Q13_7,PvdA,Labour Party,1002,22320,2006,2006-11-22,0.21193,1
NL,10,1528,2007,2007,2007,Q10_7,Q13_7,PvdA,Labour Party,1002,22320,2010,2010-06-09,0.1963,1
NL,10,1528,2007,2007,2007,Q10_7,Q13_7,PvdA,Labour Party,1002,22320,2012,2012-09-12,0.24838,1
NL,10,1528,2007,2007,2007,Q10_7,Q13_7,PvdA,Labour Party,1002,22320,2017,2017-03-15,0.05703,1
NL,10,1528,2008,2008,2008,Q10_8,Q13_8,Christen Unie-SGP,Christian Union,1016,22526,2002,2002-05-15,0.0254,1
NL,10,1528,2008,2008,2008,Q10_8,Q13_8,Christen Unie-SGP,Christian Union,1016,22526,2003,2003-01-22,0.0213,1
NL,10,1528,2008,2008,2008,Q10_8,Q13_8,Christen Unie-SGP,Christian Union,1016,22526,2006,2006-11-22,0.03974,1
NL,10,1528,2008,2008,2008,Q10_8,Q13_8,Christen Unie-SGP,Christian Union,1016,22526,2010,2010-06-09,0.03248,1
NL,10,1528,2008,2008,2008,Q10_8,Q13_8,Christen Unie-SGP,Christian Union,1016,22526,2012,2012-09-12,0.03126,1
NL,10,1528,2008,2008,2008,Q10_8,Q13_8,Christen Unie-SGP,Christian Union,1016,22526,2017,2017-03-15,0.03388,1
NL,10,1528,2009,2012,2013,Q10_9,Q13_9,Forum voor Democratie,Forum for Democracy,1051,,,,,
NL,10,1528,,2009,2010,"","",Partij voor de Dieren,Party for the Animals,,,,,,
NL,10,1528,,2010,2011,"","",50Plus,50Plus,,,,,,
NL,10,1528,,2011,2011,"","",Denk,Think,,,,,,
NL,10,1528,,2013,,"","",Volt Nederland,Volt Netherlands,,,,,,
NL,10,1528,,2014,,"","",De Groenen,The Greens,,,,,,
NL,10,1528,,2015,,"","",vande Regio & Piratenpartij,Of the Region & Pirate Party,,,,,,
NL,10,1528,,2016,,"","",Jezus Leeft,Jesus Lives,,,,,,
PL,26,1616,2101,,2101,Q10_1,Q13_1,Platforma Obywatelska (PO),Civic Platform,2603,92435,2005,2005-09-25,0.24137,1
PL,26,1616,2101,,2101,Q10_1,Q13_1,Platforma Obywatelska (PO),Civic Platform,2603,92435,2007,2007-10-21,0.41512,1
PL,26,1616,2101,,2101,Q10_1,Q13_1,Platforma Obywatelska (PO),Civic Platform,2603,92435,2011,2011-10-09,0.39179,1
PL,26,1616,2101,,2101,Q10_1,Q13_1,Platforma Obywatelska (PO),Civic Platform,2603,92435,2015,2015-10-25,0.24088,1
PL,26,1616,2102,,2102,Q10_2,Q13_2,Polskie Stronnictwo Ludowe (PSL),Polish People's Party,2606,92811,2005,2005-09-25,0.0696,1
PL,26,1616,2102,,2102,Q10_2,Q13_2,Polskie Stronnictwo Ludowe (PSL),Polish People's Party,2606,92811,2007,2007-10-21,0.08906,1
PL,26,1616,2102,,2102,Q10_2,Q13_2,Polskie Stronnictwo Ludowe (PSL),Polish People's Party,2606,92811,2011,2011-10-09,0.08362,1
PL,26,1616,2102,,2102,Q10_2,Q13_2,Polskie Stronnictwo Ludowe (PSL),Polish People's Party,2606,92811,2015,2015-10-25,0.05131,1
PL,26,1616,2103,,2103,Q10_3,Q13_3,Sojusz Lewicy Demokratycznej (SLD),Democratic Left Alliance,2601,92210,2005,2005-09-25,0.11311,1
PL,26,1616,2103,,2103,Q10_3,Q13_3,Sojusz Lewicy Demokratycznej (SLD),Democratic Left Alliance,2601,92210,2011,2011-10-09,0.08242,1
PL,26,1616,2104,2104,2104,Q10_4,Q13_4,Prawo i Sprawiedliwo?? (PIS),Law and Justice,2605,92436,2005,2005-09-25,0.26987,1
PL,26,1616,2104,2104,2104,Q10_4,Q13_4,Prawo i Sprawiedliwo?? (PIS),Law and Justice,2605,92436,2007,2007-10-21,0.32111,1
PL,26,1616,2104,2104,2104,Q10_4,Q13_4,Prawo i Sprawiedliwo?? (PIS),Law and Justice,2605,92436,2011,2011-10-09,0.2989,1
PL,26,1616,2104,2104,2104,Q10_4,Q13_4,Prawo i Sprawiedliwo?? (PIS),Law and Justice,2605,92436,2015,2015-10-25,0.37575,1
PL,26,1616,2105,2106,2105,Q10_5,Q13_5,Kukiz'15,Kukiz'15,2617,,,,,
PL,26,1616,2106,2102,,Q10_6,Q13_6,Wiosna Roberta Biedronia,Spring,2621,,,,,
PL,26,1616,2107,2105,2107,Q10_7,Q13_7,Razem,Poland Together,2615,,,,,
PL,26,1616,,2103,,"mean (Q10_1, Q10_2, Q10_3)","mean (Q13_1, Q13_2, Q13_3)",Koalicja Europejska PO PSL SLD .N Zieloni (KE ),European Coalition,,,,,,
PL,26,1616,,2101,2108,"","",Konfederacja Korwin Braun Liroy Narodowcy(KKBLN),Coalition for the Renewal of the Republic -- Liberty and Hope,,,,,,
PL,26,1616,,2107,,"","",Polska Fair Play bezpartyjni Gwiazdowski(PFP),Poland Fair Play (PFP),,,,,,
PL,26,1616,,2108,,"","",Ruch Prawdziwa Europa - Europa Christi(EC),"",,,,,,
PL,26,1616,,2109,,"","",Polexit-Koalicja(P-K),Coalition for the Renewal of the Republic -- Liberty and Hope,,,,,,
PL,26,1616,,,2106,"","",Nowoczesna Ryszarda Petru,Modern,,,,,,
PT,12,1620,2201,2202,,Q10_1,Q13_1,Partido Social Democrata  (PSD),Social Democratic Party,1206,35313,2002,2002-03-17,0.41014,1
PT,12,1620,2201,2202,,Q10_1,Q13_1,Partido Social Democrata  (PSD),Social Democratic Party,1206,35313,2005,2005-02-20,0.29638,1
PT,12,1620,2201,2202,,Q10_1,Q13_1,Partido Social Democrata  (PSD),Social Democratic Party,1206,35313,2009,2009-09-27,0.3005,1
PT,12,1620,2201,2202,,Q10_1,Q13_1,Partido Social Democrata  (PSD),Social Democratic Party,1206,35313,2011,2011-06-05,0.40306,1
PT,12,1620,2201,2202,,Q10_1,Q13_1,Partido Social Democrata  (PSD),Social Democratic Party,1206,35313,2019,2019-10-06,0.291804708178076,1
PT,12,1620,2202,2204,,Q10_2,Q13_2,Centro Democrático e Social - Partido Popular (CDS-PP),Social Democratic Center-Popular Party,1202,35520,2002,2002-03-17,0.08896,1
PT,12,1620,2202,2204,,Q10_2,Q13_2,Centro Democrático e Social - Partido Popular (CDS-PP),Social Democratic Center-Popular Party,1202,35520,2005,2005-02-20,0.07464,1
PT,12,1620,2202,2204,,Q10_2,Q13_2,Centro Democrático e Social - Partido Popular (CDS-PP),Social Democratic Center-Popular Party,1202,35520,2009,2009-09-27,0.104,1
PT,12,1620,2202,2204,,Q10_2,Q13_2,Centro Democrático e Social - Partido Popular (CDS-PP),Social Democratic Center-Popular Party,1202,35520,2011,2011-06-05,0.1221,1
